t_s,setpoint_front,setpoint_middle,setpoint_back,setpoint_nozzle,sensor_front,sensor_middle,sensor_back,sensor_nozzle,steel_front,steel_middle,steel_back,steel_nozzle,band_front,band_middle,band_back,band_nozzle,duty_front,duty_middle,duty_back,duty_nozzle,power_w_front,power_w_middle,power_w_back,power_w_nozzle
0.01,180.000,180.000,170.000,175.000,22.000,22.000,22.000,22.000,22.000,22.000,22.000,22.000,22.171,22.171,22.171,22.288,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,200.00
1.00,180.000,180.000,170.000,175.000,22.000,22.000,22.000,22.000,22.015,22.015,22.015,22.018,38.321,38.321,38.321,47.974,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
2.00,180.000,180.000,170.000,175.000,22.000,22.000,22.000,22.000,22.059,22.059,22.059,22.067,53.094,53.094,53.094,71.349,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
3.00,180.000,180.000,170.000,175.000,22.001,22.001,22.001,22.001,22.128,22.128,22.128,22.144,66.468,66.468,66.468,92.355,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
4.00,180.000,180.000,170.000,175.000,22.002,22.002,22.002,22.002,22.221,22.221,22.221,22.245,78.579,78.579,78.578,111.215,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
5.00,180.000,180.000,170.000,175.000,22.003,22.003,22.003,22.004,22.335,22.335,22.335,22.365,89.548,89.548,89.547,128.137,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
6.00,180.000,180.000,170.000,175.000,22.006,22.006,22.006,22.006,22.467,22.467,22.467,22.502,99.485,99.486,99.484,143.309,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
7.00,180.000,180.000,170.000,175.000,22.009,22.009,22.009,22.010,22.617,22.617,22.617,22.654,108.491,108.493,108.490,156.907,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
8.00,180.000,180.000,170.000,175.000,22.013,22.013,22.013,22.014,22.782,22.782,22.782,22.817,116.655,116.658,116.654,169.087,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
9.00,180.000,180.000,170.000,175.000,22.019,22.019,22.019,22.020,22.962,22.962,22.962,22.990,124.059,124.062,124.057,179.996,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
10.00,180.000,180.000,170.000,175.000,22.025,22.025,22.025,22.027,23.153,23.153,23.153,23.170,130.776,130.780,130.773,189.761,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
11.00,180.000,180.000,170.000,175.000,22.033,22.033,22.033,22.035,23.357,23.357,23.357,23.357,136.872,136.878,136.868,198.503,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
12.00,180.000,180.000,170.000,175.000,22.042,22.042,22.042,22.044,23.570,23.570,23.570,23.549,142.407,142.415,142.403,206.326,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
13.00,180.000,180.000,170.000,175.000,22.053,22.053,22.053,22.054,23.793,23.793,23.793,23.745,147.436,147.446,147.431,213.327,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
14.00,180.000,180.000,170.000,175.000,22.065,22.065,22.065,22.066,24.024,24.024,24.024,23.942,152.007,152.020,152.002,219.593,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
15.00,180.000,180.000,170.000,175.000,22.078,22.078,22.078,22.078,24.263,24.263,24.263,24.142,156.164,156.181,156.159,225.200,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
16.00,180.000,180.000,170.000,175.000,22.093,22.093,22.093,22.092,24.508,24.509,24.508,24.342,159.949,159.968,159.942,230.219,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
17.00,180.000,180.000,170.000,175.000,22.109,22.109,22.109,22.108,24.760,24.760,24.760,24.543,163.395,163.419,163.388,234.713,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
18.00,180.000,180.000,170.000,175.000,22.128,22.128,22.128,22.124,25.017,25.018,25.017,24.743,166.537,166.565,166.530,238.738,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
19.00,180.000,180.000,170.000,175.000,22.147,22.147,22.147,22.142,25.280,25.280,25.279,24.943,169.403,169.436,169.396,242.343,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
20.00,180.000,180.000,170.000,175.000,22.168,22.168,22.168,22.161,25.546,25.547,25.546,25.141,172.021,172.058,172.013,245.574,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
21.00,180.000,180.000,170.000,175.000,22.191,22.191,22.191,22.181,25.817,25.818,25.817,25.337,174.413,174.456,174.405,248.470,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
22.00,180.000,180.000,170.000,175.000,22.216,22.216,22.216,22.202,26.092,26.092,26.091,25.532,176.602,176.651,176.594,251.069,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
23.00,180.000,180.000,170.000,175.000,22.242,22.242,22.242,22.225,26.369,26.370,26.369,25.725,178.608,178.663,178.599,253.402,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
24.00,180.000,180.000,170.000,175.000,22.270,22.270,22.270,22.248,26.650,26.651,26.650,25.915,180.448,180.510,180.439,255.498,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
25.00,180.000,180.000,170.000,175.000,22.299,22.300,22.299,22.273,26.934,26.935,26.933,26.103,182.138,182.207,182.129,257.382,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
26.00,180.000,180.000,170.000,175.000,22.331,22.331,22.331,22.299,27.220,27.221,27.219,26.289,183.692,183.769,183.684,259.077,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
27.00,180.000,180.000,170.000,175.000,22.364,22.364,22.364,22.326,27.508,27.509,27.507,26.472,185.124,185.210,185.116,260.604,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
28.00,180.000,180.000,170.000,175.000,22.398,22.398,22.398,22.353,27.798,27.799,27.797,26.652,186.445,186.540,186.438,261.924,1.0000,1.0000,1.0000,0.9456,700.00,700.00,700.00,0.00
29.00,180.000,180.000,170.000,175.000,22.435,22.435,22.435,22.382,28.089,28.091,28.089,26.830,187.667,187.770,187.660,262.948,1.0000,1.0000,1.0000,0.9398,700.00,700.00,700.00,0.00
30.00,180.000,180.000,170.000,175.000,22.473,22.473,22.473,22.412,28.383,28.385,28.382,27.004,188.798,188.911,188.791,263.738,1.0000,1.0000,1.0000,0.9352,700.00,700.00,700.00,0.00
31.00,180.000,180.000,170.000,175.000,22.512,22.513,22.512,22.443,28.678,28.680,28.677,27.176,189.847,189.970,189.841,264.346,1.0000,1.0000,1.0000,0.9314,700.00,700.00,700.00,0.00
32.00,180.000,180.000,170.000,175.000,22.554,22.554,22.554,22.475,28.974,28.976,28.973,27.344,190.823,190.956,190.818,264.822,1.0000,1.0000,1.0000,0.9284,700.00,700.00,700.00,0.00
33.00,180.000,180.000,170.000,175.000,22.597,22.597,22.597,22.507,29.271,29.273,29.270,27.510,191.732,191.876,191.728,265.205,1.0000,1.0000,1.0000,0.9259,700.00,700.00,700.00,0.00
34.00,180.000,180.000,170.000,175.000,22.642,22.642,22.642,22.541,29.569,29.572,29.569,27.672,192.580,192.736,192.578,265.507,1.0000,1.0000,1.0000,0.9240,700.00,700.00,700.00,0.00
35.00,180.000,180.000,170.000,175.000,22.688,22.689,22.688,22.575,29.868,29.871,29.868,27.831,193.374,193.542,193.373,265.736,1.0000,1.0000,1.0000,0.9224,700.00,700.00,700.00,0.00
36.00,180.000,180.000,170.000,175.000,22.737,22.737,22.737,22.610,30.168,30.172,30.168,27.987,194.119,194.299,194.119,265.899,1.0000,1.0000,1.0000,0.9211,700.00,700.00,700.00,0.00
37.00,180.000,180.000,170.000,175.000,22.787,22.787,22.786,22.646,30.469,30.473,30.468,28.141,194.819,195.012,194.821,266.060,1.0000,1.0000,1.0000,0.9201,700.00,700.00,700.00,0.00
38.00,180.000,180.000,170.000,175.000,22.838,22.838,22.838,22.683,30.770,30.775,30.769,28.291,195.479,195.685,195.482,266.162,1.0000,1.0000,1.0000,0.9192,700.00,700.00,700.00,0.00
39.00,180.000,180.000,170.000,175.000,22.891,22.891,22.891,22.721,31.072,31.077,31.071,28.439,196.103,196.322,196.107,266.268,1.0000,1.0000,1.0000,0.9186,700.00,700.00,700.00,0.00
40.00,180.000,180.000,170.000,175.000,22.946,22.946,22.946,22.759,31.375,31.380,31.374,28.585,196.693,196.926,196.700,266.377,1.0000,1.0000,1.0000,0.9180,700.00,700.00,700.00,0.00
41.00,180.000,180.000,170.000,175.000,23.003,23.003,23.003,22.798,31.677,31.683,31.676,28.728,197.254,197.501,197.263,266.433,1.0000,1.0000,1.0000,0.9176,700.00,700.00,700.00,0.00
42.00,180.000,180.000,170.000,175.000,23.061,23.061,23.061,22.837,31.981,31.987,31.980,28.869,197.788,198.050,197.798,266.496,1.0000,1.0000,1.0000,0.9172,700.00,700.00,700.00,0.00
43.00,180.000,180.000,170.000,175.000,23.120,23.121,23.120,22.878,32.284,32.291,32.283,29.007,198.297,198.574,198.310,266.567,1.0000,1.0000,1.0000,0.9169,700.00,700.00,700.00,0.00
44.00,180.000,180.000,170.000,175.000,23.182,23.182,23.182,22.919,32.588,32.596,32.587,29.143,198.785,199.077,198.800,266.643,1.0000,1.0000,1.0000,0.9167,700.00,700.00,700.00,0.00
45.00,180.000,180.000,170.000,175.000,23.245,23.245,23.245,22.960,32.892,32.901,32.891,29.278,199.252,199.560,199.270,266.724,1.0000,1.0000,1.0000,0.9165,700.00,700.00,700.00,0.00
46.00,180.000,180.000,170.000,175.000,23.309,23.310,23.309,23.002,33.197,33.206,33.195,29.410,199.701,200.026,199.721,266.810,1.0000,1.0000,1.0000,0.9164,700.00,700.00,700.00,0.00
47.00,180.000,180.000,170.000,175.000,23.376,23.376,23.376,23.045,33.501,33.511,33.500,29.541,200.134,200.475,200.157,266.900,1.0000,1.0000,1.0000,0.9163,700.00,700.00,700.00,0.00
48.00,180.000,180.000,170.000,175.000,23.443,23.444,23.443,23.089,33.806,33.817,33.805,29.670,200.553,200.911,200.578,266.992,1.0000,1.0000,1.0000,0.9162,700.00,700.00,700.00,0.00
49.00,180.000,180.000,170.000,175.000,23.513,23.514,23.513,23.132,34.111,34.123,34.109,29.797,200.957,201.333,200.986,267.087,1.0000,1.0000,1.0000,0.9161,700.00,700.00,700.00,0.00
50.00,180.000,180.000,170.000,175.000,23.584,23.585,23.584,23.177,34.416,34.429,34.414,29.923,201.350,201.743,201.381,267.184,1.0000,1.0000,1.0000,0.9160,700.00,700.00,700.00,0.00
51.00,180.000,180.000,170.000,175.000,23.656,23.657,23.656,23.222,34.721,34.735,34.719,30.048,201.732,202.142,201.766,267.227,1.0000,1.0000,1.0000,0.9160,700.00,700.00,700.00,0.00
52.00,180.000,180.000,170.000,175.000,23.730,23.731,23.730,23.268,35.026,35.041,35.024,30.171,202.103,202.532,202.141,267.278,1.0000,1.0000,1.0000,0.9159,700.00,700.00,700.00,0.00
53.00,180.000,180.000,170.000,175.000,23.806,23.807,23.806,23.314,35.332,35.347,35.329,30.292,202.466,202.914,202.506,267.335,1.0000,1.0000,1.0000,0.9159,700.00,700.00,700.00,0.00
54.00,180.000,180.000,170.000,175.000,23.883,23.884,23.883,23.360,35.637,35.654,35.635,30.412,202.821,203.287,202.864,267.398,1.0000,1.0000,1.0000,0.9159,700.00,700.00,700.00,0.00
55.00,180.000,180.000,170.000,175.000,23.961,23.963,23.961,23.407,35.942,35.960,35.940,30.531,203.168,203.653,203.215,267.466,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
56.00,180.000,180.000,170.000,175.000,24.042,24.043,24.041,23.455,36.247,36.267,36.245,30.649,203.508,204.013,203.558,267.537,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
57.00,180.000,180.000,170.000,175.000,24.123,24.125,24.123,23.503,36.553,36.573,36.550,30.766,203.842,204.367,203.896,267.613,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
58.00,180.000,180.000,170.000,175.000,24.206,24.208,24.206,23.551,36.858,36.880,36.855,30.882,204.171,204.716,204.228,267.692,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
59.00,180.000,180.000,170.000,175.000,24.291,24.293,24.291,23.600,37.163,37.187,37.160,30.996,204.494,205.060,204.556,267.773,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
60.00,180.000,180.000,170.000,175.000,24.377,24.379,24.377,23.649,37.468,37.493,37.465,31.110,204.813,205.400,204.878,267.856,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
61.00,180.000,180.000,170.000,175.000,24.464,24.466,24.464,23.699,37.773,37.800,37.770,31.223,205.128,205.736,205.197,267.942,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
62.00,180.000,180.000,170.000,175.000,24.553,24.556,24.553,23.749,38.078,38.107,38.075,31.335,205.439,206.068,205.512,268.029,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
63.00,180.000,180.000,170.000,175.000,24.644,24.646,24.643,23.800,38.383,38.414,38.380,31.446,205.747,206.398,205.824,268.117,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
64.00,180.000,180.000,170.000,175.000,24.735,24.738,24.735,23.851,38.688,38.720,38.684,31.557,206.051,206.724,206.132,268.206,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
65.00,180.000,180.000,170.000,175.000,24.829,24.831,24.828,23.902,38.993,39.027,38.989,31.666,206.353,207.048,206.438,268.297,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
66.00,180.000,180.000,170.000,175.000,24.923,24.926,24.923,23.954,39.298,39.334,39.294,31.775,206.652,207.369,206.741,268.387,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
67.00,180.000,180.000,170.000,175.000,25.019,25.023,25.019,24.006,39.602,39.640,39.598,31.884,206.948,207.688,207.042,268.479,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
68.00,180.000,180.000,170.000,175.000,25.117,25.120,25.116,24.059,39.907,39.947,39.902,31.992,207.243,208.006,207.340,268.571,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
69.00,180.000,180.000,170.000,175.000,25.215,25.219,25.215,24.112,40.211,40.254,40.207,32.099,207.535,208.321,207.637,268.663,1.0000,1.0000,1.0000,0.9158,700.00,700.00,700.00,0.00
70.00,180.000,180.000,170.000,175.000,25.316,25.320,25.315,24.165,40.515,40.560,40.511,32.205,207.825,208.635,207.932,268.755,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
71.00,180.000,180.000,170.000,175.000,25.417,25.421,25.417,24.219,40.819,40.867,40.815,32.311,208.114,208.948,208.226,268.847,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
72.00,180.000,180.000,170.000,175.000,25.520,25.524,25.519,24.272,41.123,41.173,41.118,32.417,208.402,209.259,208.517,268.939,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
73.00,180.000,180.000,170.000,175.000,25.624,25.629,25.623,24.327,41.427,41.480,41.422,32.522,208.687,209.570,208.808,269.031,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
74.00,180.000,180.000,170.000,175.000,25.730,25.735,25.729,24.381,41.731,41.787,41.726,32.627,208.972,209.879,209.097,269.123,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
75.00,180.000,180.000,170.000,175.000,25.836,25.842,25.836,24.436,42.035,42.093,42.029,32.731,209.255,210.187,209.385,269.215,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
76.00,180.000,180.000,170.000,175.000,25.945,25.950,25.944,24.492,42.338,42.399,42.332,32.835,209.538,210.494,209.672,269.307,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
77.00,180.000,180.000,170.000,175.000,26.054,26.060,26.053,24.547,42.641,42.706,42.635,32.938,209.819,210.801,209.959,269.398,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
78.00,180.000,180.000,170.000,175.000,26.165,26.171,26.164,24.603,42.945,43.012,42.938,33.041,210.099,211.106,210.244,269.489,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
79.00,180.000,180.000,170.000,175.000,26.277,26.284,26.276,24.659,43.248,43.318,43.241,33.144,210.379,211.411,210.528,269.580,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
80.00,180.000,180.000,170.000,175.000,26.390,26.397,26.389,24.716,43.551,43.625,43.544,33.246,210.657,211.716,210.812,269.670,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
81.00,180.000,180.000,170.000,175.000,26.504,26.512,26.504,24.773,43.853,43.931,43.846,33.348,210.935,212.020,211.095,269.760,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
82.00,180.000,180.000,170.000,175.000,26.620,26.629,26.619,24.830,44.156,44.237,44.149,33.449,211.212,212.323,211.377,269.850,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
83.00,180.000,180.000,170.000,175.000,26.737,26.746,26.736,24.887,44.458,44.543,44.451,33.551,211.489,212.626,211.658,269.940,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
84.00,180.000,180.000,170.000,175.000,26.855,26.865,26.854,24.945,44.760,44.849,44.753,33.652,211.764,212.929,211.939,270.029,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
85.00,180.000,180.000,170.000,175.000,26.975,26.985,26.974,25.003,45.063,45.155,45.055,33.753,212.040,213.231,212.220,270.118,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
86.00,180.000,180.000,170.000,175.000,27.096,27.106,27.095,25.061,45.364,45.461,45.357,33.853,212.314,213.533,212.500,270.206,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
87.00,180.000,180.000,170.000,175.000,27.218,27.229,27.216,25.120,45.666,45.767,45.658,33.954,212.588,213.835,212.779,270.294,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
88.00,180.000,180.000,170.000,175.000,27.341,27.352,27.339,25.179,45.968,46.073,45.959,34.054,212.862,214.136,213.058,270.382,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
89.00,180.000,180.000,170.000,175.000,27.465,27.477,27.464,25.238,46.269,46.379,46.261,34.154,213.135,214.437,213.337,270.469,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
90.00,180.000,180.000,170.000,175.000,27.590,27.603,27.589,25.297,46.570,46.685,46.562,34.253,213.408,214.738,213.615,270.556,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
91.00,180.000,180.000,170.000,175.000,27.717,27.731,27.716,25.357,46.871,46.990,46.862,34.353,213.680,215.038,213.893,270.642,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
92.00,180.000,180.000,170.000,175.000,27.845,27.859,27.843,25.417,47.172,47.296,47.163,34.452,213.952,215.339,214.170,270.729,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
93.00,180.000,180.000,170.000,175.000,27.974,27.989,27.972,25.477,47.473,47.602,47.464,34.552,214.224,215.639,214.448,270.815,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
94.00,180.000,180.000,170.000,175.000,28.104,28.119,28.102,25.538,47.773,47.907,47.764,34.651,214.495,215.939,214.724,270.900,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
95.00,180.000,180.000,170.000,175.000,28.235,28.251,28.233,25.598,48.074,48.213,48.064,34.749,214.766,216.239,215.001,270.986,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
96.00,180.000,180.000,170.000,175.000,28.367,28.385,28.366,25.659,48.374,48.518,48.364,34.848,215.036,216.539,215.277,271.071,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
97.00,180.000,180.000,170.000,175.000,28.501,28.519,28.499,25.721,48.674,48.824,48.664,34.947,215.307,216.838,215.553,271.155,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
98.00,180.000,180.000,170.000,175.000,28.635,28.654,28.633,25.782,48.974,49.129,48.963,35.045,215.576,217.138,215.828,271.240,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
99.00,180.000,180.000,170.000,175.000,28.771,28.791,28.769,25.844,49.273,49.434,49.263,35.144,215.846,217.437,216.104,271.324,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
100.00,180.000,180.000,170.000,175.000,28.907,28.929,28.906,25.906,49.573,49.740,49.562,35.242,216.115,217.736,216.379,271.408,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
101.00,180.000,180.000,170.000,175.000,29.045,29.067,29.043,25.968,49.872,50.045,49.861,35.340,216.384,218.035,216.653,271.491,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
102.00,180.000,180.000,170.000,175.000,29.184,29.207,29.182,26.030,50.171,50.350,50.160,35.438,216.653,218.334,216.928,271.575,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
103.00,180.000,180.000,170.000,175.000,29.324,29.348,29.322,26.093,50.470,50.655,50.458,35.536,216.921,218.633,217.202,271.658,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
104.00,180.000,180.000,170.000,175.000,29.465,29.490,29.463,26.156,50.768,50.960,50.757,35.634,217.189,218.932,217.476,271.741,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
105.00,180.000,180.000,170.000,175.000,29.607,29.633,29.605,26.219,51.067,51.265,51.055,35.732,217.457,219.231,217.750,271.823,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
106.00,180.000,180.000,170.000,175.000,29.750,29.778,29.748,26.282,51.365,51.570,51.353,35.830,217.725,219.529,218.024,271.905,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
107.00,180.000,180.000,170.000,175.000,29.894,29.923,29.892,26.346,51.663,51.875,51.651,35.927,217.992,219.828,218.297,271.988,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
108.00,180.000,180.000,170.000,175.000,30.039,30.069,30.037,26.410,51.961,52.180,51.949,36.025,218.259,220.126,218.570,272.069,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
109.00,180.000,180.000,170.000,175.000,30.186,30.217,30.183,26.474,52.258,52.485,52.246,36.122,218.526,220.425,218.843,272.151,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
110.00,180.000,180.000,170.000,175.000,30.333,30.365,30.330,26.538,52.556,52.790,52.543,36.220,218.793,220.723,219.116,272.233,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
111.00,180.000,180.000,170.000,175.000,30.481,30.515,30.478,26.603,52.853,53.094,52.841,36.317,219.059,221.022,219.389,272.314,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
112.00,180.000,180.000,170.000,175.000,30.630,30.665,30.627,26.667,53.150,53.399,53.138,36.415,219.325,221.320,219.661,272.395,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
113.00,180.000,180.000,170.000,175.000,30.780,30.817,30.778,26.732,53.447,53.704,53.434,36.512,219.591,221.618,219.933,272.476,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
114.00,180.000,180.000,170.000,175.000,30.931,30.969,30.929,26.797,53.743,54.008,53.731,36.610,219.857,221.916,220.205,272.557,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
115.00,180.000,180.000,170.000,175.000,31.083,31.123,31.081,26.863,54.040,54.313,54.027,36.707,220.123,222.214,220.477,272.637,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
116.00,180.000,180.000,170.000,175.000,31.236,31.278,31.233,26.928,54.336,54.617,54.323,36.804,220.388,222.512,220.749,272.718,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
117.00,180.000,180.000,170.000,175.000,31.390,31.433,31.387,26.994,54.632,54.921,54.619,36.902,220.653,222.810,221.020,272.798,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
118.00,180.000,180.000,170.000,175.000,31.545,31.590,31.542,27.060,54.928,55.226,54.915,36.999,220.918,223.108,221.291,272.878,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
119.00,180.000,180.000,170.000,175.000,31.701,31.747,31.698,27.126,55.223,55.530,55.210,37.096,221.183,223.406,221.562,272.958,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
120.00,180.000,180.000,170.000,175.000,31.858,31.906,31.855,27.193,55.519,55.834,55.506,37.193,221.447,223.704,221.833,273.038,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
121.00,180.000,180.000,170.000,175.000,32.016,32.065,32.012,27.259,55.814,56.139,55.801,37.291,221.711,224.002,222.104,273.118,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
122.00,180.000,180.000,170.000,175.000,32.174,32.226,32.171,27.326,56.109,56.443,56.096,37.388,221.975,224.299,222.374,273.197,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
123.00,180.000,180.000,170.000,175.000,32.334,32.387,32.330,27.393,56.403,56.747,56.391,37.485,222.239,224.597,222.644,273.277,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
124.00,180.000,180.000,170.000,175.000,32.494,32.549,32.491,27.460,56.698,57.051,56.685,37.582,222.503,224.895,222.915,273.356,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
125.00,180.000,180.000,170.000,175.000,32.655,32.713,32.652,27.528,56.992,57.355,56.979,37.680,222.766,225.192,223.185,273.435,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
126.00,180.000,180.000,170.000,175.000,32.818,32.877,32.814,27.595,57.286,57.659,57.274,37.777,223.030,225.490,223.454,273.515,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
127.00,180.000,180.000,170.000,175.000,32.981,33.042,32.977,27.663,57.580,57.963,57.568,37.874,223.293,225.787,223.724,273.594,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
128.00,180.000,180.000,170.000,175.000,33.145,33.208,33.141,27.731,57.874,58.267,57.861,37.971,223.555,226.085,223.993,273.673,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
129.00,180.000,180.000,170.000,175.000,33.309,33.375,33.306,27.799,58.167,58.571,58.155,38.069,223.818,226.382,224.263,273.751,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
130.00,180.000,180.000,170.000,175.000,33.475,33.543,33.471,27.868,58.460,58.874,58.448,38.166,224.081,226.679,224.532,273.830,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
131.00,180.000,180.000,170.000,175.000,33.642,33.712,33.638,27.936,58.754,59.178,58.741,38.263,224.343,226.977,224.801,273.909,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
132.00,180.000,180.000,170.000,175.000,33.809,33.882,33.805,28.005,59.046,59.482,59.034,38.361,224.605,227.274,225.069,273.987,1.0000,1.0000,1.0000,0.9157,700.00,700.00,700.00,0.00
