t_s,setpoint_front,setpoint_middle,setpoint_back,setpoint_nozzle,sensor_front,sensor_middle,sensor_back,sensor_nozzle,steel_front,steel_middle,steel_back,steel_nozzle,band_front,band_middle,band_back,band_nozzle,duty_front,duty_middle,duty_back,duty_nozzle,power_w_front,power_w_middle,power_w_back,power_w_nozzle
1487.00,180.000,180.000,180.000,180.000,177.775,190.389,175.447,143.952,180.871,187.445,176.144,150.722,200.865,184.243,202.972,371.023,0.1452,0.0000,0.2056,0.9500,0.00,0.00,0.00,0.00
1488.00,180.000,180.000,180.000,180.000,177.796,190.369,175.452,143.997,180.883,187.428,176.156,150.765,200.632,184.232,202.967,371.058,0.1452,0.0000,0.2037,0.9500,0.00,0.00,0.00,0.00
1489.00,180.000,180.000,180.000,180.000,177.816,190.350,175.457,144.042,180.895,187.412,176.168,150.808,200.422,184.220,202.948,371.092,0.1452,0.0000,0.2037,0.9500,0.00,0.00,0.00,0.00
1490.00,180.000,180.000,180.000,180.000,177.837,190.330,175.461,144.087,180.906,187.396,176.180,150.851,200.234,184.209,202.932,371.127,0.1452,0.0000,0.2038,0.9500,0.00,0.00,0.00,0.00
1491.00,180.000,180.000,180.000,180.000,177.857,190.311,175.466,144.132,180.917,187.380,176.192,150.894,200.014,184.197,202.918,371.161,0.1386,0.0000,0.2039,0.9500,0.00,0.00,0.00,0.00
1492.00,180.000,180.000,180.000,180.000,177.878,190.291,175.471,144.177,180.927,187.364,176.204,150.937,199.770,184.186,202.906,371.196,0.1386,0.0000,0.2040,0.9500,0.00,0.00,0.00,0.00
1493.00,180.000,180.000,180.000,180.000,177.898,190.272,175.476,144.222,180.937,187.348,176.216,150.980,199.550,184.175,202.913,371.230,0.1386,0.0000,0.2040,0.9500,0.00,0.00,0.00,0.00
1494.00,180.000,180.000,180.000,180.000,177.918,190.252,175.481,144.267,180.947,187.332,176.228,151.023,199.351,184.163,202.935,371.265,0.1386,0.0000,0.2041,0.9500,0.00,0.00,0.00,0.00
1495.00,180.000,180.000,180.000,180.000,177.938,190.233,175.486,144.312,180.956,187.316,176.240,151.066,199.173,184.152,202.957,371.299,0.1386,0.0000,0.2042,0.9500,0.00,0.00,0.00,0.00
1496.00,180.000,180.000,180.000,180.000,177.958,190.213,175.491,144.357,180.964,187.300,176.251,151.109,198.946,184.141,202.977,371.333,0.1320,0.0000,0.2043,0.9500,0.00,0.00,0.00,0.00
1497.00,180.000,180.000,180.000,180.000,177.978,190.194,175.496,144.402,180.972,187.284,176.263,151.152,198.679,184.129,202.996,371.368,0.1320,0.0000,0.2043,0.9500,0.00,0.00,0.00,0.00
1498.00,180.000,180.000,180.000,180.000,177.998,190.175,175.501,144.447,180.980,187.268,176.275,151.194,198.438,184.118,203.015,371.402,0.1320,0.0000,0.2044,0.9500,0.00,0.00,0.00,0.00
1499.00,180.000,180.000,180.000,180.000,178.018,190.155,175.506,144.492,180.987,187.252,176.287,151.237,198.221,184.107,203.032,371.436,0.1320,0.0000,0.2045,0.9500,0.00,0.00,0.00,0.00
1500.00,180.000,180.000,180.000,180.000,178.038,190.136,175.511,144.537,180.993,187.236,176.299,151.280,198.026,184.095,203.049,371.471,0.1320,0.0000,0.2046,0.9500,0.00,0.00,0.00,0.00
1501.00,180.000,180.000,180.000,180.000,178.057,190.117,175.517,144.582,181.000,187.221,176.311,151.323,197.800,184.084,203.065,371.505,0.1254,0.0000,0.2046,0.9500,0.00,0.00,0.00,0.00
1502.00,180.000,180.000,180.000,180.000,178.077,190.097,175.522,144.627,181.005,187.205,176.323,151.365,197.549,184.073,203.080,371.539,0.1254,0.0000,0.2047,0.9500,0.00,0.00,0.00,0.00
1503.00,180.000,180.000,180.000,180.000,178.096,190.078,175.527,144.671,181.011,187.189,176.334,151.408,197.323,184.061,203.095,371.573,0.1254,0.0000,0.2048,0.9500,0.00,0.00,0.00,0.00
1504.00,180.000,180.000,180.000,180.000,178.116,190.059,175.533,144.716,181.016,187.174,176.346,151.450,197.119,184.050,203.109,371.608,0.1254,0.0000,0.2049,0.9500,0.00,0.00,0.00,0.00
1505.00,180.000,180.000,180.000,180.000,178.135,190.040,175.538,144.761,181.020,187.158,176.358,151.493,196.934,184.039,203.123,371.642,0.1254,0.0000,0.2050,0.9500,0.00,0.00,0.00,0.00
1506.00,180.000,180.000,180.000,180.000,178.154,190.021,175.544,144.806,181.024,187.143,176.370,151.535,196.768,184.028,203.137,371.676,0.1188,0.0000,0.2050,0.9500,0.00,0.00,0.00,0.00
1507.00,180.000,180.000,180.000,180.000,178.173,190.002,175.549,144.851,181.028,187.127,176.382,151.578,196.522,184.016,203.150,371.710,0.1188,0.0000,0.2051,0.9500,0.00,0.00,0.00,0.00
1508.00,180.000,180.000,180.000,180.000,178.192,189.982,175.555,144.895,181.031,187.112,176.394,151.620,196.300,184.005,203.130,371.744,0.1188,0.0000,0.2032,0.9500,0.00,0.00,0.00,0.00
1509.00,180.000,180.000,180.000,180.000,178.211,189.963,175.560,144.940,181.034,187.097,176.405,151.663,196.099,183.994,203.114,371.778,0.1188,0.0000,0.2033,0.9500,0.00,0.00,0.00,0.00
1510.00,180.000,180.000,180.000,180.000,178.230,189.944,175.566,144.985,181.036,187.081,176.417,151.705,195.917,183.983,203.099,371.812,0.1188,0.0000,0.2033,0.9500,0.00,0.00,0.00,0.00
